miRa,miRb,minPathLength,totalMrnasInPaths,mrnasInPaths
hsa-miR-541-3p,hsa-miR-654-5p,2,1586,"[NM_001136139, XM_011544192, XM_047441594, NM_000195, NM_001010898, NM_014272, NM_001270551, NM_001320239, XM_005272676, NM_001145512, NM_001197104, NM_001271629, NM_001105579, NM_001330063, NM_001321612, NM_032126, NM_001369537, NM_014871, NM_001316898, NM_001168412, XM_017000771, NM_002309, XM_006724815, NM_138426, NM_032123, NM_001009899, NM_001330201, NM_006386, NM_001257410, XM_047434685, NM_001318093, NM_001288787, NM_145049, NM_018320, NM_001367990, NM_173163, NM_001366320, NM_001370208, XM_006717502, NM_014771, NM_001330414, NM_181505, NM_005943, NM_032410, NM_017759, NM_001308019, NM_001161415, NM_001282442, NM_001376809, NM_001130420, NM_015651, NM_007300, NM_001207051, NM_015401, NM_001317123, NM_001002924, NM_173561, NM_001369541, NM_001085049, NM_005334, NM_001199, NM_014712, NM_001386083, NM_001301054, NM_001308096, NM_001003716, NM_001369479, NM_001136135, NM_014730, NM_001365985, NM_001135245, NM_007297, NM_001172656, NM_139078, NM_001282292, NM_177952, NM_001258214, XM_047434185, NM_152346, NM_001385162, NM_001137560, NM_001349018, NM_014417, NM_001103150, XM_047441935, NM_001321162, NM_005921, XM_011531062, XM_017005164, NM_014636, NM_001363721, NM_001369540, XM_047428982, NM_002975, NM_004927, XM_047440119, NM_001378122, NM_001270943, NM_001007072, NM_016376, NM_001284351, NM_001042351, NM_001199323, NM_021939, XM_047417411, NM_001363042, NM_145738, XM_047437478, NM_005219, NM_181510, XM_047434505, NM_001190737, NM_001252092, NM_015385, NM_001288789, NM_001664, NM_025262, NM_170731, NM_001168361, NM_001349376, NM_001142296, NM_001099694, NM_022336, NM_145731, NM_001142481, NM_015059, NM_006271, NM_001080469, NM_001143806, NM_001135700, XM_024446383, NM_001354065, NM_153647, NM_199179, NM_198836, NM_001142294, XM_017001002, NM_001146106, NM_001201404, XM_047417664, NM_001367364, XM_017017095, NM_030576, NM_001093725, NM_022557, XM_011530939, NM_138335, NM_130442, NM_198715, NM_080836, NM_177999, NM_025240, NM_007283, NM_176801, NM_001079812, XM_047442432, NM_001081491, NM_005652, NM_001287212, NM_001144967, NM_001306092, NM_001102396, NM_001163771, NM_014603, NM_001363916, NM_001386077, NM_003036, NM_016390, NM_198557, NM_004429, NM_001012514, NM_183231, XM_047421844, XM_047419669, XM_005268524, NM_002240, NM_001129819, NM_001323682, NM_001012427, XM_005271392, NM_001363642, NM_002938, XM_017025216, NM_001017999, XM_005252588, NM_183353, NM_001243750, NM_001369917, NM_003155, NM_152267, NM_201590, NM_001282396, NM_005597, NM_001144763, NM_001349724, NM_020940, NM_001384359, NM_032408, NM_001206843, NM_001130182, NM_138385, NM_001257406, NM_001330761, NM_021149, NM_013952, NM_003836, NM_012099, NM_001025108, NM_020431, NM_001004342, NM_001375766, NM_000832, NM_001284514, NM_001256916, XM_047438216, NM_001198786, NM_022003, XM_011512600, NM_032312, NM_001382259, XM_017025681, NM_006011, XM_017014755, NM_153182, NM_001017536, XM_005249051, NM_017596, NM_001363689, XM_017014753, NM_001317122, NM_000377, NM_001127266, NM_015981, NM_001256830, NM_031935, NM_001204078, NM_012154, NM_001184898, NM_024041, NM_001134477, NM_001033553, XM_005263943, NM_018404, XM_011509304, XM_017014214, NM_213613, XM_024446319, NM_001384455, NM_002391, NM_001823, NM_145280, NM_001034954, NM_002708, NM_001348061, XM_005252001, NM_173595, NM_001320351, NM_001267709, NM_001245004, NM_001142479, XM_047441443, XM_006715773, NM_004037, NM_001654, NM_006133, NM_001291931, NM_001127460, XM_047434501, NM_001256959, XM_006714812, NM_001245002, NM_001206482, XM_005268502, XM_024451873, NM_001170723, NM_001369542, NM_001199058, NM_031229, NM_018231, NM_001130183, NM_181877, NM_014643, NM_000390, NM_001330782, NM_001033555, NM_005540, XM_005251061, NM_001146103, XM_005260645, NM_003331, NM_015310, NM_006212, NM_001142477, NM_001369460, NM_018226, NM_020899, NM_001324098, NM_001368064, NM_170735, NM_001531, NM_001367710, NM_002846, NM_194071, NM_033093, NM_007298, NM_001012333, NM_002409, NM_001387388, NM_002059, NM_001252091, XM_005268552, NM_001172660, NM_145065, NM_001164837, NM_018969, NM_001145856, NM_194359, NM_001126130, NM_145868, NM_201280, XM_005270767, NM_032969, NM_139057, NM_001136134, NM_001384649, NM_001279352, NM_025256, NM_005513, NM_001322476, NM_001368065, NM_153487, NM_001184906, NM_183228, NM_001163547, NM_174921, NM_003624, NM_004555, NM_182547, NM_001143816, NM_001288788, NM_020703, NM_001171610, NM_145869, NM_014846, NM_001206480, NM_001142414, NM_001385164, NM_014286, NM_001174147, NM_001113407, NM_015956, XM_047435959, NM_001300865, XM_017010620, NM_153693, NM_001365902, NM_005270, NM_001002257, XM_017017096, NM_001286814, NM_006462, NM_001369552, NM_153342, NM_001330262, NM_015245, NM_015065, NM_001314007, NM_001204856, NM_001170722, NM_198951, NM_003449, NM_000418, NM_003406, NM_012134, XM_047429208, NM_181702, NM_001366399, XM_011525395, NM_201597, NM_015005, NM_013316, NM_001142619, NM_001369534, NM_001346712, NM_198595, NM_001146104, NM_152794, NM_001243135, NM_001080485, NM_001369549, NM_001286645, NM_001257361, NM_033375, NM_024958, NM_198150, NM_020700, NM_001394699, NM_001364085, NM_001145414, NM_006635, NM_001329629, NM_006532, NM_017712, NM_001317896, NM_130896, NM_001043318, NM_198526, NM_181719, NM_206909, NM_001281734, XM_047437476, NM_001329921, NM_015277, NM_139067, NM_001143814, NM_144691, NM_170739, XM_047423206, NM_001007097, NM_207348, NM_001308366, XM_047442973, NM_001080417, NM_018222, NM_001252093, NM_001353972, NM_001171163, NM_080680, NM_015531, NM_001369467, NM_001135005, NM_001105194, XM_047442971, NM_001374259, NM_018655, NM_133505, XM_005271393, NM_001130968, NM_032569, NM_001987, NM_178128, NM_153604, NM_001317, NM_001195733, NM_001313941, NM_031218, NM_198440, NM_001159378, NM_001261420, NM_002028, XM_011544834, NM_015303, NM_032527, NM_001103151, NM_032189, NM_153823, NM_005544, NM_198838, NM_019106, NM_007320, XM_047439073, NM_001256601, NM_001080554, NM_001354293, NM_001256114, NM_178469, XM_047444121, XM_005266073, NM_001005271, NM_001301227, NM_001311312, NM_145690, XM_047428552, NM_014979, NM_001243772, NM_139283, NM_001199868, NM_003360, NM_001204890, NM_001207034, NM_001242464, NM_001318207, NM_001164832, NM_148887, NM_001167880, NM_001127240, NM_012294, XM_011534101, NM_001005273, NM_182553, NM_001128174, NM_001199040, NM_024329, NM_005595, NM_001127241, NM_001242992, NM_001143808, NM_015466, NM_001282704, XM_047443850, NM_022770, NM_001039591, NM_003132, NM_015635, NM_001098796, XM_024451154, NM_014935, XM_047439296, XM_005260266, NM_003901, NM_001034956, NM_004613, NM_001369535, XM_011514561, NM_001317027, NM_001190850, NM_199037, NM_015107, NM_001194999, NM_015559, NM_001145404, NM_014117, NM_025222, NM_001323289, NM_001348063, NM_003074, NM_004772, NM_001122819, NM_201628, NM_001282379, NM_001354758, NM_000525, XM_005268783, NM_012219, NM_001288786, XM_011509654, NM_001018053, NM_001258215, NM_007078, NM_001330520, NM_001142269, NM_001378126, NM_001371090, NM_001004308, NM_080863, NM_001098798, NM_001002862, NM_001252102, XM_047422491, NM_133452, NM_001098510, XM_005270827, NM_024003, NM_001293698, XM_011528245, NM_006565, NM_001385394, NM_001024736, XM_047448876, NM_001282706, NM_001257409, NM_001301226, NM_183232, NM_014478, NM_007271, NM_004246, NM_001164836, NM_080424, NM_153029, NM_001082968, XM_005257705, NM_001363989, NM_001369461, XM_047435545, NM_178863, NM_007225, NM_001195141, NM_001199042, NM_001376798, NM_015481, NM_001300889, NM_201533, NM_001193267, NM_001287240, NM_001291006, NM_001301036, NM_175614, NM_001376810, NM_001146312, NM_001199763, NM_001119, NM_005072, NM_004510, NM_021130, NM_001127649, XM_005259721, NM_144653, NM_001160408, NM_001145340, NM_001282378, NM_000744, NM_001284499, NM_001322477, XM_017022868, NM_032968, NM_001376799, NM_002081, NM_001313943, NM_001385161, NM_001008709, NM_001308076, NM_001374353, NM_001348716, NM_001369025, XM_024451872, NM_015233, NM_005118, NM_001009555, NM_007232, NM_001303060, NM_001145064, NM_003023, NM_001300927, NM_002241, NM_001127496, NM_001080555, NM_014350, NM_017602, NM_018385, NM_002346, NM_033090, NM_012241, XM_047436853, NM_001348367, NM_001354844, NM_001297576, NM_001271818, NM_001143807, NM_001322481, NM_002319, XM_011524346, NM_001345978, NM_015338, NM_001198621, NM_020039, NM_001370302, NM_152344, NM_018964, NM_001135699, NM_020807, NM_199282, NM_001329925, XM_011521883, NM_001157, NM_001370535, NM_001256695, XM_011540317, NM_001320309, NM_032316, NM_001282293, NM_005439, NM_020184, NM_001195653, NM_001386135, NM_001257413, NM_001080495, NM_031966, NM_001130967, NM_001371623, NM_005852, NM_003929, NM_002582, NM_001204886, NM_001003715, NM_001282204, NM_001261422, NM_198219, NM_145255, NM_001272012, NM_002501, NM_001293696, NM_152830, NM_025237, NM_201596, NM_173548, NM_032271, XM_047425151, NM_001393719, XM_047436134, XM_047442964, NM_001012426, NM_198718, NM_001040709, NM_138282, NM_031244, NM_001369536, NM_001348689, NM_003647, NM_173165, NM_001330203, NM_022462, XM_047440114, XM_047439305, NM_024522, XM_005251063, NM_015205, NM_001143963, XM_011528045, NM_032831, NM_001376808, XM_005254872, NM_001387557, NM_001206491, NM_001135004, NM_003159, XM_047426254, NM_020816, NM_207311, NM_001386082, XM_017018463, NM_006362, NM_170733, NM_001112726, NM_001358531, NM_001159377, NM_001363740, NM_001377297, NM_181706, NM_020850, NM_152698, NM_001249, NM_003204, NM_017623, XM_005274385, XM_005268506, NM_001291594, NM_013992, NM_030964, NM_003768, NM_001385387, NM_207387, NM_004509, XM_011522700, NM_032387, NM_001378123, NM_001290001, NM_176819, NM_001039130, NM_001075098, NM_005596, NM_001242826, NM_001369539, NM_001145855, NM_001095, NM_201599, NM_001190848, NM_001204885, XM_047428762, NM_001142617, NM_001330609, NM_001286577, NM_001286780, NM_032192, XM_011522514, NM_001135702, NM_030981, NM_001193270, NM_001145511, NM_001321068, NM_001360016, XM_017023106, NM_001037343, NM_001348064, NM_005438, NM_006610, NM_001300844, NM_203286, NM_001256585, NM_007192, NM_001168360, XM_017027817, NM_021936, NM_001145714, NM_006599, XM_005255723, NM_001166290, XM_017027813, NM_001142475, NM_146387, NM_001135179, NM_001168362, NM_001276337, NM_015058, NM_171825, NM_001354761, NM_017929, NM_000991, NM_001128924, XM_047431978, NM_001276490, NM_198834, NM_012266, NM_001319190, NM_003324, NM_181882, NM_001012516, NM_001282397, NM_199180, NM_000044, NM_032110, NM_015332, NM_001252103, XM_017024322, NM_001134778, NM_001144964, NM_002359, NM_001199041, NM_001144966, NM_020699, NM_001386085, NM_001330202, NM_001285439, NM_001033602, NM_001171661, NM_022580, NM_058172, NM_002862, NM_001291937, NM_018109, XM_047443919, NM_001257359, NM_016050, NM_001379141, NM_182685, NM_001271908, NM_001243439, NM_001080825, NM_001313947, NM_000515, NM_001166279, XM_017025341, NM_001128923, NM_001077628, XM_047439306, NM_001190849, NM_001252090, NM_022558, NM_001270944, NM_001135769, NM_014800, NM_001185015, NM_001308236, NM_001297716, NM_001352825, XM_017004060, NM_015106, NM_004626, XM_017005871, NM_001122681, NM_001369533, NM_003668, NM_001369532, NM_001204883, NM_032160, NM_001330593, NM_001199878, XM_024449975, NM_001205294, NM_001278718, NM_001369464, NM_003893, NM_001351377, NM_014189, NM_001303059, XM_047420536, NM_001009880, NM_001384451, NM_001205293, NM_001256696, NM_006129, NM_139156, XM_006723727, XM_017027814, NM_001284, NM_014797, NM_007199, NM_001394530, NM_001040647, XM_006719201, NM_001286813, NM_001369544, NM_001378620, NM_170738, NM_033034, NM_001142620, NM_001369481, NM_001134673, NM_198217, NM_001164840, NM_001011880, XM_024450769, NM_001387869, NM_001386078, XM_047435161, NM_001303058, NM_178849, NM_183230, NM_001371487, NM_032294, NM_001316897, NM_004259, NM_012204, NM_000721, NM_001313946, NM_001371304, XM_011510934, NM_032828, NM_153646, NM_001135243, NM_014521, NM_022369, NM_001349021, NM_001257407, XM_006717130, NM_001190847, NM_001159379, NM_020645, NM_006833, NM_001378404, NM_001303628, NM_018055, NM_001105540, NM_001030003, NM_014661, NM_016120, NM_001354989, NM_006883, NM_001278116, XM_005245795, NM_018660, NM_001009921, XM_011540318, NM_152280, NM_032582, NM_001358534, NM_000787, NM_001349377, NM_152748, NM_012481, XM_047446460, NM_001271043, NM_052906, NM_004572, NM_001145122, NM_007188, NM_001320537, NM_001243740, NM_001316323, NM_022559, NM_017584, NM_033397, NM_001093, NM_001018066, NM_021198, NM_001257408, NM_001322479, NM_001163546, NM_001161417, NM_001142476, NM_080550, NM_001297434, NM_080681, NM_001300855, XM_005246196, XM_047436945, NM_153360, NM_003075, NM_001099269, NM_014190, NM_001329922, NM_000755, NM_021089, XM_047434181, NM_014773, NM_006488, NM_001143812, NM_001271044, NM_001324097, NM_001003794, NM_004399, NM_001033554, XM_005245570, NM_006640, NM_018124, NM_005961, NM_198882, NM_024770, NM_152376, NM_001077654, NM_001206842, XM_047438246, NM_001257999, NM_000376, NM_018958, NM_001371445, NM_005537, NM_198837, NM_020338, NM_033449, NM_181485, XM_047419462, NM_001586, NM_001171, NM_001005242, NM_001353345, NM_001145308, XM_047425264, NM_033400, NM_181809, NM_032933, NM_052846, NM_133460, NM_001171162, NM_001330413, NM_201532, NM_012398, NM_001385384, NM_182557, NM_001141, NM_001282958, NM_032433, XM_047448879, NM_001353968, XM_024451875, NM_001394547, NM_001142603, NM_006336, NM_001282787, NM_001322482, NM_001346744, XM_047438938, NM_001029883, NM_001282705, NM_006454, NM_033092, NM_001282291, XM_047438525, NM_052926, NM_001164831, NM_001370402, NM_003709, NM_001142749, NM_015282, NM_005933, NM_198833, NM_172206, NM_001191022, NM_001309883, NM_001135825, NM_017679, NM_001144969, NM_001297590, NM_014734, NM_001142295, NM_153271, NM_001080424, NM_001385390, NM_001199764, XM_005271513, NM_001278409, NM_001205201, NM_003876, NM_022093, NM_001300981, NM_001329923, NM_001040000, NM_000356, NM_001318782, NM_203464, XM_024450656, NM_001144875, NM_001190728, NM_001284498, NM_194293, NM_001369466, NM_014236, NM_001136159, NM_182551, NM_199078, NM_003724, NM_174920, NM_001286840, NM_001278694, NM_001017956, NM_001135663, XM_047439940, NM_003307, NM_001385193, NM_206873, NM_001261421, NM_001174146, NM_001297732, NM_001003665, NM_001142523, NM_001257412, NM_001297578, NM_001320350, NM_001322466, NM_005261, NM_005514, NM_014701, NM_002697, NM_005031, NM_032883, NM_001080950, NM_001346549, NM_001353967, NM_017894, XM_005257703, NM_001270552, NM_000778, NM_145912, NM_173079, NM_032875, NM_145109, NM_005937, XM_017027818, NM_030926, NM_007294, NM_170732, NM_001345979, NM_003728, NM_001039131, NM_001128826, NM_078629, NM_001178057, NM_002756, NM_194278, NM_001039141, NM_001243349, NM_001243960, XM_047443869, NM_001256160, NM_001256599, NM_201572, NM_001317172, NM_001145713, NM_001245005, NM_021902, NM_001286, NM_001348688, NM_001363667, NM_153708, NM_001300857, NM_153810, NM_006713, NM_001300773, NM_001300849, NM_002855, NM_014665, NM_017512, NM_001135664, NM_153717, NM_001386079, NM_001308384, NM_001039590, NM_001085375, NM_001318332, NM_001190729, XM_006719200, NM_001185010, NM_005678, NM_004846, NM_001018001, NM_138713, NM_012477, NM_001920, XM_011513544, NM_001040648, NM_001127321, NM_001042510, NM_018702, NM_001282290, XM_017026875, NM_003466, NM_001164623, NM_001384648, XM_005257411, NM_001080437, XM_006721423, NM_024028, NM_014798, NM_182925, XM_024451135, XM_005266072, NM_020714, NM_001379142, NM_006913, NM_001010855, NM_177951, NM_080833, NM_022579, NM_007326, NM_133504, NM_001039459, NM_001017957, NM_001252100, NM_001135662, NM_001018108, NM_001126129, NM_013410, NM_001369484, NM_001395362, NM_001365984, NM_001142483, NM_001308090, NM_001258216, NM_001243438, NM_006116, NM_000821, NM_018602, NM_021003, NM_001130110, NM_025073, NM_001168335, NM_004557, NM_001144971, NM_005829, NM_001362819, NM_175914, NM_152756, NM_001142273, XM_005256070, NM_145257, NM_001363734, NM_001309861, NM_001368809, NM_001321154, NM_003289, NM_001002914, XM_047437405, XM_047443961, NM_001113567, XM_011518583, NM_003200, NM_001369543, NM_001257096, NM_006812, XM_047421474, NM_152795, NM_001127242, NM_001135673, NM_001286842, NM_005920, NM_001198783, XM_005259917, NM_021260, NM_001330622, XM_017017097, NM_001017958, NM_005785, NM_001329926, NM_016257, NM_000091, NM_001142806, NM_001195654, NM_001113495, NM_001270942, NM_022556, NM_001135244, NM_001290202, XM_047442434, NM_004588, NM_001271909, NM_020935, NM_001010888, NM_001185009, NM_005184, NM_005155, NM_001347882, NM_001126340, NM_052877, NM_020845, XM_047440118, NM_001386080, NM_004200, XM_047442962, NM_001271907, XM_017010884, NM_003646, NM_004634, NM_006195, NM_001171660, NM_001193375, XM_047436727, NM_020972, NM_152904, NM_130463, NM_001278462, NM_031289, NM_173827, NM_001128833, XM_005270263, NM_001257414, NM_001190738, XM_047439262, NM_152914, NM_002861, NM_000516, NM_001080509, NM_001003694, NM_004175, XM_047422877, XM_017027111, NM_001346547, NM_183425, NM_017583, NM_001113178, NM_001199723, NM_001135701, NM_001353969, NM_205843, NM_014494, NM_001330458, XM_005253183, XM_011544183, NM_001319138, NM_002360, NM_020318, XM_005268581, NM_182833, NM_001098416, NM_012199, NM_000398, NM_001199319, NM_000789, XM_047442968, NM_001010969, XM_006712204, NM_001321160, NM_006180, NM_012426, NM_001005353, NM_001369545, NM_016366, NM_002020, NM_001145964, NM_207374, XM_047448877, NM_182639, NM_145001, XM_005272675, NM_001276311, NM_005629, XM_017027812, NM_024312, NM_172207, NM_020814, NM_001308170, NM_001382225, NM_001195035, NM_001167670, NM_001322478, NM_006118, NM_001168363, NM_001143810, NM_020746, NM_001252065, XM_017023707, NM_182559, NM_001559, NM_016598, NM_006990, NM_005500, NM_001300790, NM_173566, NM_001170905, NM_002316, XM_005265450, NM_001358530, NM_001278695, NM_003255, NM_001270880, XM_011528247, NM_201647, NM_001369476, NM_178850, NM_001261423, NM_019091, NM_001113496, NM_000724, NM_018464, NM_001276336, NM_001400271, NM_001382226, NM_000660, NM_006709, NM_197975, XM_017001203, NM_001034996, NM_001002913, NM_178557, NM_016022, NM_001193489, XM_047439307, XM_005268305, NM_175709, NM_001034955, NM_001142482, XM_005249375, XM_047443886, NM_001359633, NM_020526, NM_001362531, NM_001321983, NM_005475, NM_025075, NM_001320470, NM_001254, NM_001164603, NM_001031711, NM_178130, NM_001394015, NM_005724, NM_144582, XM_047416661, NM_014897, NM_001330288, NM_015327, NM_202758, NM_002396, NM_001353970, NM_052874, NM_024915, NM_001317030, NM_001030004, NM_001206845, NM_013953, NM_001001933, XM_047449174, XM_011523959, XM_011530914, NM_001204884, NM_001291424, NM_001369550, NM_014704, NM_198218, XM_011518718, NM_003946, NM_138367, XM_047434182, NM_001099432, NM_000451, XM_011541812, NM_001369470, NM_001376813, NM_001143813, NM_001289413, NM_207335, XM_047444687, NM_001098504, NM_003661, NM_007322, NM_001172673, NM_001206878, XM_047448881, XM_005255775, XM_011527171, NM_001284516, NM_080388, NM_170734, NM_001031738, NM_024627, NM_001080114, NM_001376806, NM_001369547, NM_014310, NM_001385204, NM_001033551, NM_020698, NM_020410, NM_001329477, NM_003357, NM_001293697, NM_001365809, XM_047420537, NM_001369546, NM_001385385, XM_047428367, NM_006389, NM_024997, NM_001242783, NM_001349723, NM_001365848, NM_183229, NM_001172659, NM_022764, NM_001321982, NM_001098635, XM_006720953, NM_014631, NM_001144970, XM_005265449, XM_017025325, NM_181843, NM_001204817, NM_004711, NM_001080779, NM_012405, NM_025058, NM_003973, NM_001257135, NM_001369472, NM_015104, NM_001144968, XM_017014752, NM_001367757, NM_001184896, NM_031433, NM_002949, NM_000221, XM_047437092, NM_001135240, NM_005343, NM_001142618, NM_001291101, NM_001012334, NM_001386888, XM_047440122, NM_012117, XM_047440125, NM_004428, NM_001349113, NM_001394702, NM_001163545, NM_001272013, NM_001257411, NM_001363990, NM_001012302, NM_032168, NM_178860, NM_001363587, NM_016096, NM_001270550, XM_024450768, NM_152228, NM_001135768, XM_047418797, NM_001345977, NM_022126, NM_213622, NM_024872, NM_022821, XM_047442972, NM_001286781, NM_006463, NM_006261, NM_001018000, XM_006723381, NM_138632, NM_000602, NM_000139, NM_007299, NM_001353974, NM_016065, NM_014668, NM_001198858, NM_001114121, NM_001375765, XM_006711334, XM_011541937, NM_000457, NM_022560, NM_001290002, XM_047427855, NM_080677, NM_001127322, NM_001195278, NM_001368066, XM_005255210, NM_001378213, NM_001363855, NM_001008225, NM_002285, NM_001130865, NM_002640]"
